pair_idx,pair_source,scene_name,sequence_name,sequence_b,split_a,split_b,rel_a,rel_b,yaw_diff_deg,pitch_diff_deg,geodesic_rot_deg,baseline,frame_idx_a,frame_idx_b,overlap_amount,metadata_scene,pose_source,quat_convention
4321,selp_metadata,Street,img,img_south,,,Street/img/image2_001849.png,Street/img_south/image_south_1_0471.png,138.120466,0.454375,138.203309,,,,none,Street,selp_npy_quaternion,w2c
889,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00252.png,GreatCourt/seq5/frame00380.png,138.061773,3.990684,138.369004,,,,none,GreatCourt,selp_npy_quaternion,w2c
2506,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00206.png,GreatCourt/seq5/frame00088.png,138.024230,1.622685,138.080183,,,,none,GreatCourt,selp_npy_quaternion,w2c
3986,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0571.png,Street/img/image2_000072.png,137.914651,1.984177,137.989122,,,,none,Street,selp_npy_quaternion,w2c
4141,selp_metadata,Street,img,img_west,,,Street/img/image2_001855.png,Street/img_west/image_west_0467.png,137.871576,0.630792,138.029680,,,,none,Street,selp_npy_quaternion,w2c
5162,selp_metadata,Street,img,img_south,,,Street/img/image2_002357.png,Street/img_south/image_south_1_0581.png,137.826973,2.242586,137.903996,,,,none,Street,selp_npy_quaternion,w2c
4238,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0189.png,Street/img/image2_001658.png,137.715166,1.100841,137.796977,,,,none,Street,selp_npy_quaternion,w2c
4462,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0378.png,Street/img/image2_000759.png,137.694660,1.041355,138.044555,,,,none,Street,selp_npy_quaternion,w2c
5082,selp_metadata,Street,img,img_south,,,Street/img/image2_002389.png,Street/img_south/image_south_1_0568.png,137.675258,3.906507,138.338512,,,,none,Street,selp_npy_quaternion,w2c
4481,selp_metadata,Street,img,img_south,,,Street/img/image2_000642.png,Street/img_south/image_south_1_0240.png,137.646560,3.167590,137.819579,,,,none,Street,selp_npy_quaternion,w2c
2512,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0251.png,Street/img/image2_001288.png,137.520547,1.395186,137.545387,,,,none,Street,selp_npy_quaternion,w2c
5083,selp_metadata,Street,img,img_south,,,Street/img/image2_000642.png,Street/img_south/image_south_1_0239.png,137.450575,2.752260,137.579337,,,,none,Street,selp_npy_quaternion,w2c
2403,selp_metadata,Street,img,img_south,,,Street/img/image2_001850.png,Street/img_south/image_south_1_0471.png,137.399716,0.287815,137.472212,,,,none,Street,selp_npy_quaternion,w2c
3769,selp_metadata,Street,img,img_south,,,Street/img/image2_000142.png,Street/img_south/image_south_1_0109.png,137.393397,3.767081,137.448313,,,,none,Street,selp_npy_quaternion,w2c
3204,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0286.png,Street/img/image2_001288.png,137.312731,2.962590,137.378285,,,,none,Street,selp_npy_quaternion,w2c
2095,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00107.png,GreatCourt/seq3/frame00250.png,137.289456,0.868474,137.483214,,,,none,GreatCourt,selp_npy_quaternion,w2c
3400,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0379.png,Street/img/image2_000760.png,137.201292,1.059221,137.920857,,,,none,Street,selp_npy_quaternion,w2c
3327,selp_metadata,Street,img,img,,,Street/img/image1_000326.png,Street/img/image2_000066.png,137.105448,0.430409,137.112899,,,,none,Street,selp_npy_quaternion,w2c
4523,selp_metadata,Street,img,img_south,,,Street/img/image2_000144.png,Street/img_south/image_south_1_0109.png,137.055730,3.761658,137.089143,,,,none,Street,selp_npy_quaternion,w2c
4552,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0518.png,Street/img/image2_000268.png,137.042918,2.295205,137.070133,,,,none,Street,selp_npy_quaternion,w2c
4517,selp_metadata,Street,img,img_south,,,Street/img/image1_000331.png,Street/img_south/image_south_1_0073.png,136.902110,0.500426,136.908063,,,,none,Street,selp_npy_quaternion,w2c
4338,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0521.png,Street/img/image2_000177.png,136.782230,1.331026,137.085075,,,,none,Street,selp_npy_quaternion,w2c
4139,selp_metadata,Street,img,img,,,Street/img/image1_000325.png,Street/img/image2_000066.png,136.764429,1.266473,136.792903,,,,none,Street,selp_npy_quaternion,w2c
4093,selp_metadata,Street,img,img_south,,,Street/img/image2_000143.png,Street/img_south/image_south_1_0109.png,136.697995,4.338717,136.742166,,,,none,Street,selp_npy_quaternion,w2c
5297,selp_metadata,Street,img,img_west,,,Street/img/image2_001855.png,Street/img_west/image_west_0468.png,136.678195,0.626807,136.931915,,,,none,Street,selp_npy_quaternion,w2c
4623,selp_metadata,Street,img,img,,,Street/img/image1_000327.png,Street/img/image2_000065.png,136.660224,1.427322,136.667157,,,,none,Street,selp_npy_quaternion,w2c
4365,selp_metadata,Street,img,img_south,,,Street/img/image2_002357.png,Street/img_south/image_south_1_0582.png,136.276302,3.095850,136.353699,,,,none,Street,selp_npy_quaternion,w2c
1617,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00284.png,GreatCourt/seq3/frame00530.png,136.272281,1.172653,136.583411,,,,none,GreatCourt,selp_npy_quaternion,w2c
2757,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0570.png,Street/img/image2_000074.png,136.069076,0.634913,136.190651,,,,none,Street,selp_npy_quaternion,w2c
1109,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00251.png,GreatCourt/seq5/frame00380.png,136.056920,4.297881,136.327610,,,,none,GreatCourt,selp_npy_quaternion,w2c
4401,selp_metadata,Street,img,img_north,,,Street/img/image2_001658.png,Street/img_north/image_north_1_0229.png,136.053447,1.480487,136.057349,,,,none,Street,selp_npy_quaternion,w2c
3710,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0518.png,Street/img/image2_000267.png,135.963627,3.046884,135.985967,,,,none,Street,selp_npy_quaternion,w2c
1933,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00041.png,GreatCourt/seq3/frame00513.png,135.960878,0.023938,136.074118,,,,none,GreatCourt,selp_npy_quaternion,w2c
5070,selp_metadata,Street,img,img_south,,,Street/img/image1_000299.png,Street/img_south/image_south_1_0068.png,135.919473,1.545800,136.073606,,,,none,Street,selp_npy_quaternion,w2c
2565,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00152.png,GreatCourt/seq5/frame00590.png,135.785342,1.095169,136.099945,,,,none,GreatCourt,selp_npy_quaternion,w2c
4272,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0188.png,Street/img/image2_001658.png,135.758257,1.165373,135.762075,,,,none,Street,selp_npy_quaternion,w2c
3178,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00106.png,GreatCourt/seq3/frame00250.png,135.715735,1.445547,135.940769,,,,none,GreatCourt,selp_npy_quaternion,w2c
1037,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00207.png,GreatCourt/seq5/frame00089.png,135.559393,3.155063,135.597072,,,,none,GreatCourt,selp_npy_quaternion,w2c
3632,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0379.png,Street/img/image2_000759.png,135.509267,0.154309,135.867500,,,,none,Street,selp_npy_quaternion,w2c
4664,selp_metadata,Street,img,img,,,Street/img/image2_000297.png,Street/img/image2_000269.png,135.384092,2.334306,135.556420,,,,none,Street,selp_npy_quaternion,w2c
4801,selp_metadata,Street,img,img_south,,,Street/img/image2_000996.png,Street/img_south/image_south_1_0318.png,135.371258,0.556437,135.497871,,,,none,Street,selp_npy_quaternion,w2c
2834,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00153.png,GreatCourt/seq5/frame00590.png,135.341474,0.547905,135.709789,,,,none,GreatCourt,selp_npy_quaternion,w2c
3676,selp_metadata,Street,img,img_north,,,Street/img/image2_001774.png,Street/img_north/image_north_1_0198.png,135.260830,0.320127,136.239749,,,,none,Street,selp_npy_quaternion,w2c
89,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00208.png,GreatCourt/seq5/frame00088.png,135.237991,1.928449,135.274986,,,,none,GreatCourt,selp_npy_quaternion,w2c
4612,selp_metadata,Street,img,img_south,,,Street/img/image2_002326.png,Street/img_south/image_south_1_0600.png,135.175196,4.668477,135.366221,,,,none,Street,selp_npy_quaternion,w2c
2608,selp_metadata,Street,img,img_south,,,Street/img/image2_000573.png,Street/img_south/image_south_1_0208.png,135.130446,1.058556,135.149484,,,,none,Street,selp_npy_quaternion,w2c
5237,selp_metadata,Street,img,img_west,,,Street/img/image2_002306.png,Street/img_west/image_west_0590.png,135.088460,4.288389,136.288617,,,,none,Street,selp_npy_quaternion,w2c
4941,selp_metadata,Street,img,img,,,Street/img/image1_000349.png,Street/img/image2_000046.png,134.975471,1.031029,135.566781,,,,none,Street,selp_npy_quaternion,w2c
4005,selp_metadata,Street,img,img_north,,,Street/img/image2_001440.png,Street/img_north/image_north_1_0254.png,134.973560,0.737600,135.029731,,,,none,Street,selp_npy_quaternion,w2c
2837,selp_metadata,Street,img,img,,,Street/img/image2_000299.png,Street/img/image2_000263.png,134.882520,2.278165,134.977395,,,,none,Street,selp_npy_quaternion,w2c
3243,selp_metadata,Street,img,img,,,Street/img/image1_000394.png,Street/img/image2_000100.png,134.730660,1.137844,135.001108,,,,none,Street,selp_npy_quaternion,w2c
4885,selp_metadata,Street,img,img,,,Street/img/image2_002119.png,Street/img/image2_002082.png,134.686005,4.334961,135.124255,,,,none,Street,selp_npy_quaternion,w2c
2890,selp_metadata,Street,img,img_north,,,Street/img/image2_001775.png,Street/img_north/image_north_1_0197.png,134.570381,0.144017,135.338111,,,,none,Street,selp_npy_quaternion,w2c
4954,selp_metadata,Street,img,img_north,,,Street/img/image2_001773.png,Street/img_north/image_north_1_0198.png,134.534709,0.918882,135.414928,,,,none,Street,selp_npy_quaternion,w2c
3969,selp_metadata,Street,img,img_south,,,Street/img/image2_001684.png,Street/img_south/image_south_1_0435.png,134.451850,1.359513,134.481254,,,,none,Street,selp_npy_quaternion,w2c
1291,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00108.png,GreatCourt/seq3/frame00251.png,134.313555,0.539991,134.369913,,,,none,GreatCourt,selp_npy_quaternion,w2c
5284,selp_metadata,Street,img,img_south,,,Street/img/image1_000302.png,Street/img_south/image_south_1_0069.png,134.178023,0.817963,134.411252,,,,none,Street,selp_npy_quaternion,w2c
907,selp_metadata,Street,img,img_south,,,Street/img/image1_000300.png,Street/img_south/image_south_1_0068.png,134.162304,0.461835,134.323223,,,,none,Street,selp_npy_quaternion,w2c
4151,selp_metadata,Street,img,img_south,,,Street/img/image2_000573.png,Street/img_south/image_south_1_0209.png,133.932064,1.308939,133.948308,,,,none,Street,selp_npy_quaternion,w2c
5117,selp_metadata,Street,img,img,,,Street/img/image2_000997.png,Street/img/image2_001055.png,133.920732,2.130364,133.981702,,,,none,Street,selp_npy_quaternion,w2c
3953,selp_metadata,Street,img,img_south,,,Street/img/image2_001035.png,Street/img_south/image_south_1_0325.png,133.815954,3.578504,134.080480,,,,none,Street,selp_npy_quaternion,w2c
5014,selp_metadata,Street,img,img,,,Street/img/image2_000996.png,Street/img/image2_001055.png,133.645010,2.354662,133.874273,,,,none,Street,selp_npy_quaternion,w2c
1952,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00042.png,GreatCourt/seq3/frame00513.png,133.547550,0.361966,133.747089,,,,none,GreatCourt,selp_npy_quaternion,w2c
4858,selp_metadata,Street,img,img_north,,,Street/img/image2_001552.png,Street/img_north/image_north_1_0247.png,133.423029,2.629031,133.492726,,,,none,Street,selp_npy_quaternion,w2c
1144,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00207.png,GreatCourt/seq5/frame00088.png,133.327214,2.362625,133.372067,,,,none,GreatCourt,selp_npy_quaternion,w2c
4684,selp_metadata,Street,img,img,,,Street/img/image2_002118.png,Street/img/image2_002083.png,133.213186,3.347887,133.939471,,,,none,Street,selp_npy_quaternion,w2c
2928,selp_metadata,Street,img,img,,,Street/img/image2_000997.png,Street/img/image2_001056.png,133.152934,1.765206,133.309671,,,,none,Street,selp_npy_quaternion,w2c
3851,selp_metadata,Street,img,img,,,Street/img/image2_001003.png,Street/img/image2_001073.png,133.140319,2.931409,133.859645,,,,none,Street,selp_npy_quaternion,w2c
4775,selp_metadata,Street,img,img_south,,,Street/img/image1_000369.png,Street/img_south/image_south_1_0087.png,133.108406,1.430252,133.371045,,,,none,Street,selp_npy_quaternion,w2c
3989,selp_metadata,Street,img,img_south,,,Street/img/image1_000301.png,Street/img_south/image_south_1_0068.png,133.069634,0.640687,133.420998,,,,none,Street,selp_npy_quaternion,w2c
2645,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0378.png,Street/img/image2_000758.png,133.065942,0.277208,133.728737,,,,none,Street,selp_npy_quaternion,w2c
3020,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0521.png,Street/img/image2_000178.png,133.038270,1.541083,133.577890,,,,none,Street,selp_npy_quaternion,w2c
3288,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0217.png,Street/img/image2_001440.png,132.997331,0.059846,132.997376,,,,none,Street,selp_npy_quaternion,w2c
3371,selp_metadata,Street,img,img_north,,,Street/img/image2_001776.png,Street/img_north/image_north_1_0197.png,132.995286,0.741470,133.996229,,,,none,Street,selp_npy_quaternion,w2c
3757,selp_metadata,Street,img,img_south,,,Street/img/image2_000466.png,Street/img_south/image_south_1_0171.png,132.968022,1.417922,132.978303,,,,none,Street,selp_npy_quaternion,w2c
3399,selp_metadata,Street,img,img,,,Street/img/image1_000327.png,Street/img/image2_000066.png,132.949922,1.234638,132.955247,,,,none,Street,selp_npy_quaternion,w2c
344,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0157.png,Street/img/image2_000399.png,132.907535,3.595120,132.933494,,,,none,Street,selp_npy_quaternion,w2c
4893,selp_metadata,Street,img,img_south,,,Street/img/image2_002390.png,Street/img_south/image_south_1_0568.png,132.905677,4.291511,133.453195,,,,none,Street,selp_npy_quaternion,w2c
4745,selp_metadata,Street,img,img,,,Street/img/image1_000324.png,Street/img/image2_000066.png,132.886622,1.088188,132.920734,,,,none,Street,selp_npy_quaternion,w2c
4466,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0209.png,Street/img/image2_001551.png,132.879178,2.314367,132.896237,,,,none,Street,selp_npy_quaternion,w2c
4984,selp_metadata,Street,img,img,,,Street/img/image2_000996.png,Street/img/image2_001056.png,132.789869,2.000351,133.193416,,,,none,Street,selp_npy_quaternion,w2c
4785,selp_metadata,Street,img,img_north,,,Street/img/image2_001775.png,Street/img_north/image_north_1_0198.png,132.755478,0.416690,133.732207,,,,none,Street,selp_npy_quaternion,w2c
4815,selp_metadata,Street,img,img_south,,,Street/img/image1_000301.png,Street/img_south/image_south_1_0069.png,132.737686,0.784940,133.108204,,,,none,Street,selp_npy_quaternion,w2c
4677,selp_metadata,Street,img,img,,,Street/img/image2_000297.png,Street/img/image2_000268.png,132.465724,3.198966,132.549354,,,,none,Street,selp_npy_quaternion,w2c
4496,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0218.png,Street/img/image2_001438.png,132.464906,0.421011,132.468222,,,,none,Street,selp_npy_quaternion,w2c
2904,selp_metadata,Street,img,img,,,Street/img/image2_001227.png,Street/img/image2_001322.png,132.416090,1.613297,132.450150,,,,none,Street,selp_npy_quaternion,w2c
3762,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00584.png,GreatCourt/seq5/frame00588.png,132.302817,0.814333,132.482838,,,,none,GreatCourt,selp_npy_quaternion,w2c
3324,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0210.png,Street/img/image2_001551.png,132.243231,0.825820,132.244792,,,,none,Street,selp_npy_quaternion,w2c
966,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0158.png,Street/img/image2_000399.png,132.225662,3.882744,132.255047,,,,none,Street,selp_npy_quaternion,w2c
4267,selp_metadata,Street,img,img_south,,,Street/img/image2_001378.png,Street/img_south/image_south_1_0387.png,132.139660,3.354256,132.202748,,,,none,Street,selp_npy_quaternion,w2c
3640,selp_metadata,Street,img,img,,,Street/img/image2_000298.png,Street/img/image2_000265.png,132.047463,3.081946,132.066395,,,,none,Street,selp_npy_quaternion,w2c
5243,selp_metadata,Street,img,img_west,,,Street/img/image2_001856.png,Street/img_west/image_west_0468.png,132.029815,0.094774,132.590338,,,,none,Street,selp_npy_quaternion,w2c
4698,selp_metadata,Street,img,img,,,Street/img/image2_002119.png,Street/img/image2_002083.png,131.940852,3.587988,132.515040,,,,none,Street,selp_npy_quaternion,w2c
5223,selp_metadata,Street,img,img_west,,,Street/img/image2_002305.png,Street/img_west/image_west_0591.png,131.919190,4.181854,132.963483,,,,none,Street,selp_npy_quaternion,w2c
4857,selp_metadata,Street,img,img_south,,,Street/img/image1_000368.png,Street/img_south/image_south_1_0087.png,131.909063,1.194762,132.271597,,,,none,Street,selp_npy_quaternion,w2c
4284,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0401.png,Street/img/image2_000620.png,131.724043,5.229844,131.923785,,,,none,Street,selp_npy_quaternion,w2c
1734,selp_metadata,Street,img,img_north,,,Street/img/image2_001439.png,Street/img_north/image_north_1_0254.png,131.705826,1.472147,131.803053,,,,none,Street,selp_npy_quaternion,w2c
4846,selp_metadata,Street,img,img_south,,,Street/img/image2_000466.png,Street/img_south/image_south_1_0170.png,131.669853,1.898921,131.677530,,,,none,Street,selp_npy_quaternion,w2c
3118,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00186.png,GreatCourt/seq5/frame00370.png,131.633804,5.554053,131.760483,,,,none,GreatCourt,selp_npy_quaternion,w2c
